"activityName" "subjectId" "tBodyAcc_mean_X" "tBodyAcc_mean_Y" "tBodyAcc_mean_Z" "tGravityAcc_mean_X" "tGravityAcc_mean_Y" "tGravityAcc_mean_Z" "tBodyAccJerk_mean_X" "tBodyAccJerk_mean_Y" "tBodyAccJerk_mean_Z" "tBodyGyro_mean_X" "tBodyGyro_mean_Y" "tBodyGyro_mean_Z" "tBodyGyroJerk_mean_X" "tBodyGyroJerk_mean_Y" "tBodyGyroJerk_mean_Z" "tBodyAccMag_mean" "tGravityAccMag_mean" "tBodyAccJerkMag_mean" "tBodyGyroMag_mean" "tBodyGyroJerkMag_mean" "fBodyAcc_mean_X" "fBodyAcc_mean_Y" "fBodyAcc_mean_Z" "fBodyAccJerk_mean_X" "fBodyAccJerk_mean_Y" "fBodyAccJerk_mean_Z" "fBodyGyro_mean_X" "fBodyGyro_mean_Y" "fBodyGyro_mean_Z" "fBodyAccMag_mean" "fBodyBodyAccJerkMag_mean" "fBodyBodyGyroMag_mean" "fBodyBodyGyroJerkMag_mean" "tBodyAcc_std_X" "tBodyAcc_std_Y" "tBodyAcc_std_Z" "tGravityAcc_std_X" "tGravityAcc_std_Y" "tGravityAcc_std_Z" "tBodyAccJerk_std_X" "tBodyAccJerk_std_Y" "tBodyAccJerk_std_Z" "tBodyGyro_std_X" "tBodyGyro_std_Y" "tBodyGyro_std_Z" "tBodyGyroJerk_std_X" "tBodyGyroJerk_std_Y" "tBodyGyroJerk_std_Z" "tBodyAccMag_std" "tGravityAccMag_std" "tBodyAccJerkMag_std" "tBodyGyroMag_std" "tBodyGyroJerkMag_std" "fBodyAcc_std_X" "fBodyAcc_std_Y" "fBodyAcc_std_Z" "fBodyAccJerk_std_X" "fBodyAccJerk_std_Y" "fBodyAccJerk_std_Z" "fBodyGyro_std_X" "fBodyGyro_std_Y" "fBodyGyro_std_Z" "fBodyAccMag_std" "fBodyBodyAccJerkMag_std" "fBodyBodyGyroMag_std" "fBodyBodyGyroJerkMag_std"
WALKING_DOWNSTAIRS "27" 2.975442e-01 -1.355645e-02 -1.128377e-01  9.313802e-01 -1.669388e-01 -1.400476e-01 9.362732e-02  1.598695e-02 -9.850348e-03 -1.598266e-01 -1.631316e-02  1.526950e-01 -5.158148e-02 -6.420236e-02 -6.210437e-02  1.080714e-01  1.080714e-01 -1.154212e-01 -1.647832e-01 -4.405466e-01  8.298315e-02 -6.267296e-02 -2.416004e-01 -4.378263e-02 -1.709753e-01 -3.436264e-01 -2.966286e-01 -4.021328e-01 -1.449049e-01  1.498165e-01  1.085756e-02 -3.591137e-01 -4.677778e-01  1.674075e-01 -9.797100e-02 -2.400408e-01 -9.469752e-01 -9.349640e-01 -9.209215e-01 -3.583389e-03 -1.385281e-01 -4.093109e-01 -3.637229e-01 -4.818134e-01 -2.578462e-01 -4.938376e-01 -4.594593e-01 -3.072683e-01  1.211763e-01  1.211763e-01 -3.863674e-02 -3.079521e-01 -4.658075e-01  1.949127e-01 -1.756471e-01 -3.030907e-01 -5.228113e-02 -1.632440e-01 -4.747555e-01 -3.909684e-01 -5.430332e-01 -3.678160e-01 -7.121200e-02 -1.136259e-01 -3.979842e-01 -5.028314e-01
WALKING_DOWNSTAIRS "28" 2.936421e-01 -2.202305e-02 -1.085890e-01  9.292917e-01 -2.358971e-01 -1.214773e-01 9.726535e-02  1.434509e-02  1.239501e-03 -1.410963e-01  7.105643e-03  1.386224e-01 -2.664930e-02 -5.704109e-02 -7.761739e-02  1.043592e-01  1.043592e-01 -7.075603e-02 -6.824632e-02 -3.404173e-01  8.907218e-02  1.864417e-01 -3.081616e-01 -2.686770e-02 -1.270397e-02 -3.652874e-01 -2.999700e-02 -2.171002e-01 -1.843923e-01  1.888400e-01 -1.288238e-02 -2.233548e-01 -3.967207e-01  1.257129e-01  1.564966e-01 -3.410318e-01 -9.569215e-01 -9.484042e-01 -9.170597e-01 -1.676522e-02  2.655301e-02 -4.270533e-01 -2.681063e-01 -2.593687e-01 -3.070250e-01 -1.639449e-01 -4.245679e-01 -3.362127e-01  1.354656e-01  1.354656e-01 -4.188726e-02 -2.244841e-01 -4.071323e-01  1.377971e-01  6.530120e-02 -4.169403e-01 -9.801123e-02 -1.753920e-03 -4.884884e-01 -3.454533e-01 -2.931084e-01 -4.165059e-01 -7.405860e-02 -8.835985e-02 -3.629038e-01 -4.647222e-01
WALKING_DOWNSTAIRS "29" 2.931404e-01 -1.494122e-02 -9.813400e-02  9.484862e-01 -7.609630e-02  9.196505e-02 6.368720e-02  6.210170e-04 -1.406430e-02 -3.741261e-02 -8.510459e-02  8.222441e-02 -7.439865e-02 -6.714823e-02 -3.596484e-02  1.037052e-01  1.037052e-01 -1.386376e-01 -1.229681e-01 -5.391745e-01  1.106632e-01 -2.122937e-02 -2.666922e-01 -3.824582e-02 -9.778507e-02 -4.111735e-01 -1.894180e-01 -4.631250e-01 -1.992259e-01  1.159740e-01  4.488963e-04 -3.814599e-01 -5.965786e-01  1.673836e-01 -1.224635e-01 -2.231780e-01 -9.417362e-01 -9.139031e-01 -8.693009e-01 -2.395257e-02 -7.734084e-02 -4.787642e-01 -2.820773e-01 -3.904601e-01 -3.111226e-01 -3.478076e-01 -6.934690e-01 -3.797694e-01  1.344812e-01  1.344812e-01 -3.076934e-02 -2.674098e-01 -5.970570e-01  1.874386e-01 -2.393491e-01 -2.620732e-01 -9.863792e-02 -1.203815e-01 -5.473209e-01 -3.191231e-01 -3.548727e-01 -4.161658e-01 -3.308681e-02 -7.977143e-02 -3.230246e-01 -6.266760e-01
WALKING_DOWNSTAIRS "30" 2.831906e-01 -1.743839e-02 -9.997814e-02  9.580005e-01 -1.267104e-01  2.880817e-02 8.839330e-02 -7.561108e-03 -1.183014e-02 -7.455913e-02 -6.931124e-02  8.957678e-02 -6.159546e-02 -4.968076e-02 -5.435952e-02 -3.739011e-02 -3.739011e-02 -2.937388e-01 -9.553732e-02 -5.743370e-01 -1.069670e-01 -2.166371e-02 -2.580674e-01 -2.349231e-01 -2.249928e-01 -3.996887e-01 -2.630616e-01 -3.480651e-01 -2.637208e-01  4.101510e-03 -1.259614e-01 -3.567723e-01 -6.175788e-01 -5.777032e-02 -2.726281e-02 -2.172757e-01 -9.588904e-01 -9.186788e-01 -8.776671e-01 -2.266439e-01 -1.946561e-01 -4.670702e-01 -2.659232e-01 -2.853924e-01 -2.953704e-01 -5.427645e-01 -6.137963e-01 -4.988829e-01 -1.357712e-02 -1.357712e-02 -1.252832e-01 -2.082675e-01 -6.176621e-01 -4.052571e-02 -9.346826e-02 -2.573934e-01 -2.898027e-01 -2.174320e-01 -5.355150e-01 -2.783866e-01 -2.557321e-01 -3.715415e-01 -1.785352e-01 -1.331243e-01 -2.523619e-01 -6.455039e-01
WALKING_UPSTAIRS " 1" 2.554617e-01 -2.395315e-02 -9.730200e-02  8.933511e-01 -3.621534e-01 -7.540294e-02 1.013727e-01  1.948631e-02 -4.556254e-02  5.054938e-02 -1.661700e-01  5.835955e-02 -1.222328e-01 -4.214859e-02 -4.071255e-02 -1.299276e-01 -1.299276e-01 -4.665034e-01 -1.267356e-01 -5.948829e-01 -4.043218e-01 -1.909767e-01 -4.333497e-01 -4.798752e-01 -4.134446e-01 -6.854744e-01 -4.926117e-01 -3.194746e-01 -4.535972e-01 -3.523959e-01 -4.426522e-01 -3.259615e-01 -6.346651e-01 -3.547080e-01 -2.320265e-03 -1.947924e-02 -9.563670e-01 -9.528492e-01 -9.123794e-01 -4.468439e-01 -3.782744e-01 -7.065935e-01 -5.448711e-01  4.105184e-03 -5.071687e-01 -6.147865e-01 -6.016967e-01 -6.063320e-01 -3.249709e-01 -3.249709e-01 -4.789916e-01 -1.486193e-01 -6.485530e-01 -3.374282e-01  2.176951e-02  8.595655e-02 -4.619070e-01 -3.817771e-01 -7.260402e-01 -5.658925e-01  1.515389e-01 -5.717078e-01 -4.162601e-01 -5.330599e-01 -1.829855e-01 -6.939305e-01
WALKING_UPSTAIRS " 2" 2.471648e-01 -2.141211e-02 -1.525139e-01  7.907174e-01 -4.162149e-01 -1.958882e-01 7.445078e-02 -9.709855e-03  1.948144e-02 -5.769126e-02 -3.208831e-02  6.883740e-02 -8.288580e-02 -4.240537e-02 -4.451575e-02 -1.073227e-01 -1.073227e-01 -3.212689e-01 -2.197135e-01 -5.728164e-01 -2.667209e-01  9.924459e-03 -2.810020e-01 -2.586394e-01 -1.878421e-01 -5.227281e-01 -3.316436e-01 -4.880861e-01 -2.486011e-01 -1.453185e-01 -1.895111e-01 -4.506122e-01 -6.007985e-01 -3.043764e-01  1.080273e-01 -1.121210e-01 -9.344077e-01 -9.237675e-01 -8.780041e-01 -2.761219e-01 -1.856490e-01 -5.737464e-01 -4.392531e-01 -4.662983e-01 -1.639958e-01 -4.648544e-01 -6.454913e-01 -4.675960e-01 -2.059770e-01 -2.059770e-01 -2.173894e-01 -3.775322e-01 -5.972917e-01 -3.205824e-01  8.488028e-02 -9.454498e-02 -3.654154e-01 -2.435541e-01 -6.250910e-01 -4.763588e-01 -4.597585e-01 -2.180725e-01 -3.667282e-01 -2.604238e-01 -4.386204e-01 -6.218202e-01
WALKING_UPSTAIRS " 3" 2.608199e-01 -3.241094e-02 -1.100649e-01  8.835334e-01 -3.828512e-01 -1.629440e-01 4.268810e-02  3.972493e-02  2.082055e-02  7.219803e-02 -1.392754e-01  2.156037e-02 -1.155106e-01 -4.003725e-02 -4.981809e-02 -1.840149e-01 -1.840149e-01 -4.369012e-01 -3.473218e-01 -6.588614e-01 -3.920042e-01 -7.880942e-02 -5.044945e-01 -4.784343e-01 -2.837725e-01 -6.773145e-01 -3.782167e-01 -6.372935e-01 -4.315034e-01 -3.158661e-01 -4.129209e-01 -5.142116e-01 -7.168778e-01 -3.131234e-01  1.162808e-02 -3.697546e-01 -9.440408e-01 -9.098260e-01 -9.094697e-01 -4.583646e-01 -2.516804e-01 -7.085517e-01 -4.560393e-01 -5.827428e-01 -4.923273e-01 -5.072708e-01 -7.757741e-01 -5.734339e-01 -3.335974e-01 -3.335974e-01 -4.390206e-01 -4.088867e-01 -7.180280e-01 -2.853330e-01 -8.039875e-03 -3.507972e-01 -4.864465e-01 -2.681915e-01 -7.387059e-01 -4.848210e-01 -5.560459e-01 -5.610976e-01 -4.479944e-01 -4.806092e-01 -4.451818e-01 -7.400334e-01
WALKING_UPSTAIRS " 4" 2.708767e-01 -3.198043e-02 -1.142195e-01  9.462643e-01 -2.329443e-01  8.416754e-02 5.609719e-02  2.340190e-02  3.402808e-03  3.938252e-02 -8.594717e-02  8.437538e-02 -1.314721e-01 -3.905088e-02 -7.224963e-02 -1.537039e-01 -1.537039e-01 -4.009223e-01 -2.997794e-01 -6.869784e-01 -2.944883e-01 -1.171092e-01 -5.246557e-01 -4.183046e-01 -2.978052e-01 -6.901069e-01 -3.710690e-01 -6.843102e-01 -3.507657e-01 -2.768255e-01 -3.974063e-01 -5.757941e-01 -7.407492e-01 -2.049330e-01 -6.668991e-02 -3.721378e-01 -9.584952e-01 -9.233760e-01 -9.196195e-01 -3.804880e-01 -2.815432e-01 -7.264953e-01 -4.544310e-01 -5.511856e-01 -3.608110e-01 -5.336668e-01 -8.407228e-01 -5.562366e-01 -2.120123e-01 -2.120123e-01 -4.372615e-01 -5.109741e-01 -7.552705e-01 -1.732172e-01 -1.014344e-01 -3.451098e-01 -3.967626e-01 -3.145250e-01 -7.627722e-01 -4.835487e-01 -4.898243e-01 -4.245335e-01 -3.010059e-01 -4.973241e-01 -5.524896e-01 -7.942095e-01
WALKING_UPSTAIRS " 5" 2.684595e-01 -3.252698e-02 -1.074715e-01  9.368218e-01 -2.659426e-01 -2.320354e-02 7.954435e-02  1.401304e-02 -2.559095e-02  3.951911e-02 -1.171956e-01  4.244428e-02 -1.430297e-01 -5.598958e-02 -5.348954e-02  4.355620e-02  4.355620e-02 -2.474035e-01 -2.355169e-01 -4.734882e-01 -1.614853e-01  7.289032e-02 -4.574707e-01 -2.897255e-01 -1.968179e-01 -6.067175e-01 -2.636151e-01 -5.166090e-01 -1.398014e-01 -1.692615e-01 -2.646749e-01 -3.925645e-01 -5.713441e-01 -4.572378e-02  1.850225e-01 -3.089390e-01 -9.535800e-01 -9.005117e-01 -9.214196e-01 -2.238966e-01 -1.250266e-01 -6.383690e-01 -4.433423e-01 -4.403458e-01 -2.654513e-01 -3.052452e-01 -6.318220e-01 -2.821544e-01 -1.367364e-01 -1.367364e-01 -3.101865e-01 -3.546879e-01 -5.579881e-01 -4.738197e-03  1.650376e-01 -2.892567e-01 -2.253278e-01 -1.053112e-01 -6.688257e-01 -5.016856e-01 -4.034864e-01 -3.803780e-01 -2.540919e-01 -3.786167e-01 -4.404451e-01 -5.724850e-01
WALKING_UPSTAIRS " 6" 2.682294e-01 -2.724254e-02 -1.220824e-01  9.136322e-01 -3.407326e-01 -1.846090e-02 7.210675e-02  3.713434e-03 -2.378166e-03 -7.674068e-02 -5.189820e-02  6.642340e-02 -6.520245e-02 -4.577054e-02 -5.768000e-02  1.777910e-02  1.777910e-02 -2.073798e-01 -1.291212e-01 -3.428954e-01 -1.310754e-01  9.780351e-02 -4.272481e-01 -2.448128e-01 -1.229916e-01 -5.493146e-01 -1.150650e-01 -3.296538e-01 -4.641421e-02 -8.194794e-02 -1.698682e-01 -2.306270e-01 -4.592363e-01 -5.013502e-02  1.892761e-01 -3.535195e-01 -9.593994e-01 -9.129007e-01 -9.061964e-01 -1.803012e-01 -4.139946e-02 -5.608307e-01 -3.219737e-01 -3.157999e-01 -1.839002e-01 -1.867633e-01 -4.864941e-01 -1.708148e-01 -7.915088e-02 -7.915088e-02 -1.699704e-01 -1.998937e-01 -4.400799e-01 -2.113356e-02  1.591238e-01 -3.658742e-01 -1.868151e-01 -1.698114e-02 -5.716740e-01 -3.902481e-01 -3.136186e-01 -3.099981e-01 -2.221614e-01 -1.777348e-01 -3.181739e-01 -4.559377e-01
WALKING_UPSTAIRS " 7" 2.487069e-01 -2.756390e-02 -1.437697e-01  8.187466e-01 -2.409509e-01 -4.035997e-01 7.246499e-02 -8.123871e-04 -7.451967e-05 -1.387781e-01 -2.471620e-03  1.392171e-01 -8.566409e-02 -4.822191e-02 -7.245175e-02 -1.980744e-01 -1.980744e-01 -4.586952e-01 -2.390992e-01 -6.619698e-01 -3.361994e-01 -3.815905e-01 -3.174610e-01 -4.546479e-01 -5.370757e-01 -5.817645e-01 -3.838893e-01 -5.679203e-01 -4.081503e-01 -3.786188e-01 -4.547832e-01 -5.339829e-01 -6.733273e-01 -2.948730e-01 -3.261600e-01 -1.456650e-01 -9.328231e-01 -9.397743e-01 -8.816759e-01 -4.151531e-01 -5.198976e-01 -6.078084e-01 -3.638532e-01 -5.729968e-01 -3.489801e-01 -6.168127e-01 -6.712437e-01 -6.821842e-01 -3.347446e-01 -3.347446e-01 -4.712657e-01 -4.181449e-01 -6.764281e-01 -2.798701e-01 -3.410256e-01 -1.249123e-01 -4.269740e-01 -5.341913e-01 -6.319196e-01 -3.686370e-01 -5.799646e-01 -3.930629e-01 -4.153071e-01 -4.974414e-01 -4.449945e-01 -7.040910e-01
WALKING_UPSTAIRS " 8" 2.588802e-01 -2.824151e-02 -1.151221e-01  8.603687e-01 -2.913415e-01 -1.923070e-01 8.138168e-02  1.412059e-02 -6.745839e-02  1.927045e-01 -2.042054e-01 -7.245460e-02 -1.554457e-01 -2.791958e-02 -5.340904e-02  1.210266e-01  1.210266e-01 -1.414946e-01  1.664480e-01 -4.006640e-01 -1.664111e-01  2.634314e-01 -7.294969e-02 -2.002772e-01 -2.579526e-02 -3.866558e-01 -2.402608e-01 -1.131621e-01  1.659742e-01 -1.302645e-01 -1.318506e-01 -2.296110e-01 -4.632706e-01 -1.717122e-01  3.487687e-01  1.211873e-01 -9.266733e-01 -9.310321e-01 -8.761689e-01 -1.866189e-01 -1.235011e-02 -4.475182e-01 -3.674284e-01 -6.669809e-02  3.375265e-01 -4.050707e-01 -4.246757e-01 -4.303667e-01 -2.272003e-01 -2.272003e-01 -2.282964e-01 -1.093279e-01 -4.939750e-01 -1.752850e-01  3.054015e-01  1.337662e-01 -2.473366e-01 -7.008215e-02 -5.082483e-01 -4.099556e-01 -4.788025e-02  2.632029e-01 -4.092829e-01 -3.792665e-01 -1.833256e-01 -5.757333e-01
WALKING_UPSTAIRS " 9" 2.624365e-01 -1.951011e-02 -1.252190e-01  9.026478e-01 -3.779478e-02 -2.660099e-01 6.922662e-02  1.266122e-03  7.660466e-03 -1.639672e-01 -4.125879e-02  1.456946e-01 -6.846896e-02 -3.027975e-02 -2.363279e-02 -2.607276e-01 -2.607276e-01 -4.406675e-01 -8.332345e-02 -6.728406e-01 -3.427360e-01 -4.050228e-01 -3.847104e-01 -4.020448e-01 -6.084986e-01 -6.151257e-01 -3.139416e-01 -4.991592e-01 -3.276987e-01 -3.728903e-01 -4.195331e-01 -5.314827e-01 -7.341594e-01 -3.614444e-01 -3.022062e-01 -2.534341e-01 -9.543836e-01 -9.013173e-01 -8.940711e-01 -3.352916e-01 -5.861470e-01 -6.472960e-01 -3.439766e-01 -4.008591e-01 -1.381765e-01 -6.604195e-01 -7.086048e-01 -6.571142e-01 -4.002220e-01 -4.002220e-01 -4.454854e-01 -4.258398e-01 -7.486513e-01 -3.698158e-01 -2.976411e-01 -2.440818e-01 -3.274220e-01 -5.901129e-01 -6.778311e-01 -3.616264e-01 -3.520331e-01 -1.655546e-01 -5.099295e-01 -4.849358e-01 -4.568413e-01 -7.877816e-01
WALKING_UPSTAIRS "10" 2.671219e-01 -1.438549e-02 -1.181804e-01  9.318610e-01 -5.656703e-02  2.275277e-02 6.488293e-02  2.663143e-02 -5.133758e-02  7.334472e-02 -9.546002e-02  8.796642e-02 -1.572125e-01 -3.723485e-02 -3.650217e-02 -2.666233e-02 -2.666233e-02 -2.620380e-01  4.385738e-02 -5.234630e-01 -1.394108e-01 -3.906882e-02 -3.012064e-01 -2.012143e-01 -2.068728e-01 -5.532307e-01 -2.185247e-01 -2.358590e-01 -2.627634e-01 -1.668667e-01 -1.535531e-01 -2.653717e-01 -6.005830e-01 -1.615919e-01 -5.552877e-03 -7.387449e-02 -9.592161e-01 -9.370394e-01 -8.647458e-01 -1.872202e-01 -1.778031e-01 -6.075205e-01 -3.085347e-01  4.117247e-02 -3.205093e-01 -4.272913e-01 -6.046291e-01 -4.822448e-01 -2.115375e-01 -2.115375e-01 -2.260102e-01 -1.130627e-01 -6.182724e-01 -1.719573e-01 -5.162847e-02 -3.423472e-02 -2.475983e-01 -2.027961e-01 -6.628941e-01 -3.413016e-01  1.717358e-01 -4.038221e-01 -3.614375e-01 -3.343650e-01 -1.669694e-01 -6.712906e-01
WALKING_UPSTAIRS "11" 2.637759e-01 -3.031578e-02 -1.067972e-01  8.926262e-01 -3.435769e-01  1.466337e-01 9.685617e-02 -1.326253e-02 -1.514639e-02 -8.209097e-02 -5.669288e-02  6.380544e-02 -6.452454e-02 -7.198347e-02 -4.607615e-02 -1.325946e-01 -1.325946e-01 -5.095877e-01 -2.550483e-01 -7.573148e-01 -3.553489e-01 -2.546452e-01 -5.517421e-01 -4.959274e-01 -4.553179e-01 -7.653879e-01 -4.717828e-01 -5.811672e-01 -6.746719e-01 -3.360610e-01 -4.759285e-01 -5.500997e-01 -7.959861e-01 -2.388030e-01 -1.031675e-01 -2.033694e-01 -9.534631e-01 -9.243608e-01 -9.069332e-01 -4.529617e-01 -4.281192e-01 -7.853592e-01 -5.013316e-01 -2.820445e-01 -6.946589e-01 -6.604313e-01 -8.094594e-01 -7.771734e-01 -2.895921e-01 -2.895921e-01 -4.904858e-01 -3.779099e-01 -8.011270e-01 -1.987337e-01 -8.850481e-02 -1.137018e-01 -4.582550e-01 -4.372763e-01 -8.038451e-01 -5.178116e-01 -1.537879e-01 -7.299287e-01 -3.760279e-01 -5.137035e-01 -3.812234e-01 -8.224287e-01
WALKING_UPSTAIRS "12" 2.729703e-01 -2.635749e-02 -1.073397e-01  9.383715e-01 -2.591442e-01 -7.025038e-02 7.286608e-02 -6.894949e-03  9.066628e-03 -9.312341e-02 -4.113145e-02  8.980228e-02 -4.556389e-02 -3.354066e-02 -6.531673e-02 -2.291839e-01 -2.291839e-01 -4.324693e-01 -3.165616e-01 -6.749721e-01 -3.214479e-01 -1.683415e-01 -5.608412e-01 -3.858438e-01 -3.330776e-01 -6.879299e-01 -4.263603e-01 -6.047113e-01 -4.060809e-01 -2.900054e-01 -3.208845e-01 -5.940325e-01 -7.143326e-01 -2.901492e-01 -1.038183e-01 -4.366974e-01 -9.602463e-01 -9.413784e-01 -9.380712e-01 -3.598570e-01 -3.113290e-01 -7.193364e-01 -5.266593e-01 -5.229498e-01 -3.496146e-01 -5.499992e-01 -7.611956e-01 -6.064121e-01 -2.858440e-01 -2.858440e-01 -3.298280e-01 -5.256869e-01 -7.134067e-01 -2.789297e-01 -1.301756e-01 -4.186000e-01 -3.906012e-01 -3.359264e-01 -7.501149e-01 -5.604630e-01 -4.839184e-01 -3.960957e-01 -3.952851e-01 -3.465651e-01 -5.644351e-01 -7.331308e-01
WALKING_UPSTAIRS "13" 2.582039e-01 -2.773923e-02 -1.257673e-01  8.476343e-01 -3.574045e-01 -2.075072e-01 6.924421e-02 -1.280098e-03 -2.541263e-02 -1.382938e-01  3.819669e-03  1.166796e-01 -6.648172e-02 -4.530520e-02 -6.616539e-02 -1.011535e-01 -1.011535e-01 -4.561905e-01 -2.371830e-01 -6.319649e-01 -3.824607e-01 -6.365648e-02 -4.047852e-01 -5.062121e-01 -3.689962e-01 -6.314964e-01 -4.821130e-01 -4.921761e-01 -2.553389e-01 -3.675228e-01 -4.251000e-01 -4.854773e-01 -6.560885e-01 -2.962846e-01  1.044708e-01 -2.172106e-01 -9.464415e-01 -9.220550e-01 -9.102711e-01 -4.873255e-01 -3.233339e-01 -6.609213e-01 -5.410667e-01 -4.035722e-01 -2.118051e-01 -6.310376e-01 -6.788059e-01 -5.508803e-01 -3.263396e-01 -3.263396e-01 -4.512259e-01 -4.156586e-01 -6.692164e-01 -2.660813e-01  1.146567e-01 -1.848422e-01 -5.143378e-01 -3.194004e-01 -6.892358e-01 -5.629110e-01 -3.642833e-01 -2.725250e-01 -4.090655e-01 -4.910908e-01 -4.707708e-01 -7.122615e-01
WALKING_UPSTAIRS "14" 2.624211e-01 -2.043882e-02 -1.122797e-01  6.882561e-01 -3.226804e-01 -4.950887e-01 8.033030e-02 -1.831312e-02  3.441995e-03  8.138417e-02 -1.234996e-01 -4.413819e-02 -1.282667e-01 -2.077497e-02 -1.372376e-02  1.401082e-01  1.401082e-01 -2.836638e-01  3.657794e-01 -3.999219e-01 -3.235084e-01  1.639392e-02  1.916937e-01 -3.834971e-01 -3.476066e-01 -2.640085e-01 -4.410484e-01  1.186877e-01  1.967032e-01 -7.598518e-02 -2.887443e-01  4.885887e-02 -4.572506e-01 -3.093967e-01  3.071955e-01  6.090179e-01 -9.285236e-01 -9.072314e-01 -8.754508e-01 -3.687804e-01 -3.364272e-01 -3.278688e-01 -4.542833e-01  4.765187e-01  5.648758e-01 -6.466110e-01 -3.714797e-01 -3.598166e-01 -1.976867e-02 -1.976867e-02 -3.370863e-01  2.999760e-01 -4.858193e-01 -3.049802e-01  3.560728e-01  6.871242e-01 -4.109679e-01 -3.715725e-01 -3.910779e-01 -4.647429e-01  6.462336e-01  5.224542e-01 -1.432539e-01 -4.098476e-01  2.366597e-01 -5.649641e-01
WALKING_UPSTAIRS "15" 2.701876e-01 -2.875239e-02 -1.169525e-01  9.185448e-01 -3.149610e-01  8.118034e-02 7.297243e-02 -4.173618e-03 -5.258799e-03  9.033400e-02 -1.547213e-01  9.116815e-02 -1.444860e-01 -3.654192e-02 -7.672425e-02 -9.713947e-04 -9.713947e-04 -3.160504e-01 -2.012173e-01 -6.636371e-01 -7.463284e-02 -1.019354e-01 -5.395911e-01 -2.370531e-01 -3.381022e-01 -7.145542e-01 -3.610969e-01 -5.170252e-01 -4.857017e-01 -1.652421e-01 -2.619567e-01 -4.536936e-01 -7.314224e-01 -2.609718e-02 -4.065360e-03 -3.797175e-01 -9.525624e-01 -9.276488e-01 -9.216185e-01 -1.869447e-01 -3.118614e-01 -7.488095e-01 -4.152513e-01 -3.302332e-01 -4.773659e-01 -5.255339e-01 -7.630535e-01 -6.579076e-01 -1.365522e-01 -1.365522e-01 -3.133636e-01 -2.884290e-01 -7.489548e-01 -8.382438e-03 -1.913283e-02 -3.496004e-01 -2.072316e-01 -3.303914e-01 -7.830045e-01 -4.372253e-01 -2.436123e-01 -5.237443e-01 -2.556593e-01 -3.913134e-01 -3.085859e-01 -7.931045e-01
WALKING_UPSTAIRS "16" 2.559861e-01 -1.436549e-02 -1.240745e-01  8.268743e-01 -8.059260e-02 -3.790597e-01 7.625267e-02  1.737293e-02  3.805336e-02  7.184089e-02 -4.861368e-02 -7.792880e-03 -1.409083e-01 -2.962113e-02 -3.541630e-02 -2.339903e-01 -2.339903e-01 -4.832190e-01 -3.082606e-01 -7.377052e-01 -4.749840e-01 -2.680638e-01 -3.358530e-01 -5.460889e-01 -4.686052e-01 -5.652208e-01 -5.323997e-01 -6.420181e-01 -4.924275e-01 -3.706497e-01 -4.755977e-01 -6.305467e-01 -7.878336e-01 -3.970838e-01 -1.637327e-01 -1.292838e-01 -9.484136e-01 -9.336575e-01 -9.076496e-01 -5.210891e-01 -4.256259e-01 -5.934111e-01 -5.080872e-01 -5.863829e-01 -3.650252e-01 -7.072642e-01 -7.747191e-01 -7.171010e-01 -3.347951e-01 -3.347951e-01 -4.930671e-01 -5.181896e-01 -7.972932e-01 -3.696361e-01 -1.663242e-01 -9.456123e-02 -5.380731e-01 -4.171270e-01 -6.201236e-01 -5.098960e-01 -5.596006e-01 -3.873095e-01 -4.189243e-01 -5.199312e-01 -5.324867e-01 -8.253143e-01
WALKING_UPSTAIRS "17" 2.526048e-01 -2.286456e-02 -1.212904e-01  8.535306e-01 -2.841538e-01 -2.981715e-01 7.680442e-02  3.083565e-02  7.595338e-03 -3.042506e-02 -5.484559e-02  5.609314e-02 -1.426554e-01 -4.144963e-02 -2.234821e-02 -1.280623e-02 -1.280623e-02 -3.572339e-01 -2.351912e-01 -6.373675e-01 -1.397522e-01 -1.175197e-01 -3.999235e-01 -3.602722e-01 -3.770519e-01 -6.330177e-01 -4.162230e-01 -5.214354e-01 -3.242737e-01 -1.503056e-01 -3.602999e-01 -5.040670e-01 -6.690088e-01 -6.295275e-02 -1.317210e-02 -2.302210e-01 -9.494604e-01 -9.159735e-01 -9.301598e-01 -2.926658e-01 -3.497919e-01 -6.574308e-01 -4.965627e-01 -4.930441e-01 -2.344024e-01 -6.060443e-01 -6.767228e-01 -6.105862e-01 -1.028777e-01 -1.028777e-01 -3.909125e-01 -4.408373e-01 -6.823116e-01 -3.553812e-02 -2.527817e-02 -2.048157e-01 -2.872190e-01 -3.651143e-01 -6.803258e-01 -5.244684e-01 -4.811541e-01 -2.778915e-01 -2.173932e-01 -4.373831e-01 -4.964446e-01 -7.241557e-01
